departureId,routeId,routeName,originDeparture,departureMinute,bandOrdinal,serviceWindow,serviceDayHints,selectedPatternId,patternMatchStatus,status,serviceRuleRaw,departureRuleRaw,departureRemarkRaw
h:21:20:b0,h,H Holidays Service,21:20,20,0,08:20–23:20,sunday|public_holiday,h:default,unique,scheduled_departure_candidate,08:20 - 23:20 Sun & Public Holidays,"＃00, 20, 40 ＃Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)",Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)
h:21:40:b0,h,H Holidays Service,21:40,40,0,08:20–23:20,sunday|public_holiday,h:default,unique,scheduled_departure_candidate,08:20 - 23:20 Sun & Public Holidays,"＃00, 20, 40 ＃Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)",Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)
h:22:00:b0,h,H Holidays Service,22:00,0,0,08:20–23:20,sunday|public_holiday,h:00-via-pgh1-area39,unique,scheduled_departure_candidate,08:20 - 23:20 Sun & Public Holidays,"＃00, 20, 40 ＃Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)",Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)
h:22:20:b0,h,H Holidays Service,22:20,20,0,08:20–23:20,sunday|public_holiday,h:default,unique,scheduled_departure_candidate,08:20 - 23:20 Sun & Public Holidays,"＃00, 20, 40 ＃Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)",Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)
h:22:40:b0,h,H Holidays Service,22:40,40,0,08:20–23:20,sunday|public_holiday,h:default,unique,scheduled_departure_candidate,08:20 - 23:20 Sun & Public Holidays,"＃00, 20, 40 ＃Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)",Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)
h:23:00:b0,h,H Holidays Service,23:00,0,0,08:20–23:20,sunday|public_holiday,h:00-via-pgh1-area39,unique,scheduled_departure_candidate,08:20 - 23:20 Sun & Public Holidays,"＃00, 20, 40 ＃Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)",Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)
h:23:20:b0,h,H Holidays Service,23:20,20,0,08:20–23:20,sunday|public_holiday,h:default,unique,scheduled_departure_candidate,08:20 - 23:20 Sun & Public Holidays,"＃00, 20, 40 ＃Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)",Buses departing at 00 minute will stop at Postgraduate Hall 1 and Area 39 (Upward)
n:19:00:b0,n,N Night Service,19:00,0,0,19:00–23:30,monday|tuesday|wednesday|thursday|friday|saturday|except_public_holiday,n:00-via-pgh1,unique,scheduled_departure_candidate,19:00 - 23:30 For Mon to Sat only (Except Public Holidays),"# 00, 15, 30, 45 # Buses departing at 00 minute will stop at Postgraduate Hall 1",Buses departing at 00 minute will stop at Postgraduate Hall 1
n:19:15:b0,n,N Night Service,19:15,15,0,19:00–23:30,monday|tuesday|wednesday|thursday|friday|saturday|except_public_holiday,n:default,unique,scheduled_departure_candidate,19:00 - 23:30 For Mon to Sat only (Except Public Holidays),"# 00, 15, 30, 45 # Buses departing at 00 minute will stop at Postgraduate Hall 1",Buses departing at 00 minute will stop at Postgraduate Hall 1
n:19:30:b0,n,N Night Service,19:30,30,0,19:00–23:30,monday|tuesday|wednesday|thursday|friday|saturday|except_public_holiday,n:default,unique,scheduled_departure_candidate,19:00 - 23:30 For Mon to Sat only (Except Public Holidays),"# 00, 15, 30, 45 # Buses departing at 00 minute will stop at Postgraduate Hall 1",Buses departing at 00 minute will stop at Postgraduate Hall 1
n:19:45:b0,n,N Night Service,19:45,45,0,19:00–23:30,monday|tuesday|wednesday|thursday|friday|saturday|except_public_holiday,n:default,unique,scheduled_departure_candidate,19:00 - 23:30 For Mon to Sat only (Except Public Holidays),"# 00, 15, 30, 45 # Buses departing at 00 minute will stop at Postgraduate Hall 1",Buses departing at 00 minute will stop at Postgraduate Hall 1
n:20:00:b0,n,N Night Service,20:00,0,0,19:00–23:30,monday|tuesday|wednesday|thursday|friday|saturday|except_public_holiday,n:00-via-pgh1,unique,scheduled_departure_candidate,19:00 - 23:30 For Mon to Sat only (Except Public Holidays),"# 00, 15, 30, 45 # Buses departing at 00 minute will stop at Postgraduate Hall 1",Buses departing at 00 minute will stop at Postgraduate Hall 1
n:20:15:b0,n,N Night Service,20:15,15,0,19:00–23:30,monday|tuesday|wednesday|thursday|friday|saturday|except_public_holiday,n:default,unique,scheduled_departure_candidate,19:00 - 23:30 For Mon to Sat only (Except Public Holidays),"# 00, 15, 30, 45 # Buses departing at 00 minute will stop at Postgraduate Hall 1",Buses departing at 00 minute will stop at Postgraduate Hall 1
n:20:30:b0,n,N Night Service,20:30,30,0,19:00–23:30,monday|tuesday|wednesday|thursday|friday|saturday|except_public_holiday,n:default,unique,scheduled_departure_candidate,19:00 - 23:30 For Mon to Sat only (Except Public Holidays),"# 00, 15, 30, 45 # Buses departing at 00 minute will stop at Postgraduate Hall 1",Buses departing at 00 minute will stop at Postgraduate Hall 1
n:20:45:b0,n,N Night Service,20:45,45,0,19:00–23:30,monday|tuesday|wednesday|thursday|friday|saturday|except_public_holiday,n:default,unique,scheduled_departure_candidate,19:00 - 23:30 For Mon to Sat only (Except Public Holidays),"# 00, 15, 30, 45 # Buses departing at 00 minute will stop at Postgraduate Hall 1",Buses departing at 00 minute will stop at Postgraduate Hall 1
n:21:00:b0,n,N Night Service,21:00,0,0,19:00–23:30,monday|tuesday|wednesday|thursday|friday|saturday|except_public_holiday,n:00-via-pgh1,unique,scheduled_departure_candidate,19:00 - 23:30 For Mon to Sat only (Except Public Holidays),"# 00, 15, 30, 45 # Buses departing at 00 minute will stop at Postgraduate Hall 1",Buses departing at 00 minute will stop at Postgraduate Hall 1
n:21:15:b0,n,N Night Service,21:15,15,0,19:00–23:30,monday|tuesday|wednesday|thursday|friday|saturday|except_public_holiday,n:default,unique,scheduled_departure_candidate,19:00 - 23:30 For Mon to Sat only (Except Public Holidays),"# 00, 15, 30, 45 # Buses departing at 00 minute will stop at Postgraduate Hall 1",Buses departing at 00 minute will stop at Postgraduate Hall 1
n:21:30:b0,n,N Night Service,21:30,30,0,19:00–23:30,monday|tuesday|wednesday|thursday|friday|saturday|except_public_holiday,n:default,unique,scheduled_departure_candidate,19:00 - 23:30 For Mon to Sat only (Except Public Holidays),"# 00, 15, 30, 45 # Buses departing at 00 minute will stop at Postgraduate Hall 1",Buses departing at 00 minute will stop at Postgraduate Hall 1
n:21:45:b0,n,N Night Service,21:45,45,0,19:00–23:30,monday|tuesday|wednesday|thursday|friday|saturday|except_public_holiday,n:default,unique,scheduled_departure_candidate,19:00 - 23:30 For Mon to Sat only (Except Public Holidays),"# 00, 15, 30, 45 # Buses departing at 00 minute will stop at Postgraduate Hall 1",Buses departing at 00 minute will stop at Postgraduate Hall 1
n:22:00:b0,n,N Night Service,22:00,0,0,19:00–23:30,monday|tuesday|wednesday|thursday|friday|saturday|except_public_holiday,n:00-via-pgh1,unique,scheduled_departure_candidate,19:00 - 23:30 For Mon to Sat only (Except Public Holidays),"# 00, 15, 30, 45 # Buses departing at 00 minute will stop at Postgraduate Hall 1",Buses departing at 00 minute will stop at Postgraduate Hall 1
n:22:15:b0,n,N Night Service,22:15,15,0,19:00–23:30,monday|tuesday|wednesday|thursday|friday|saturday|except_public_holiday,n:default,unique,scheduled_departure_candidate,19:00 - 23:30 For Mon to Sat only (Except Public Holidays),"# 00, 15, 30, 45 # Buses departing at 00 minute will stop at Postgraduate Hall 1",Buses departing at 00 minute will stop at Postgraduate Hall 1
n:22:30:b0,n,N Night Service,22:30,30,0,19:00–23:30,monday|tuesday|wednesday|thursday|friday|saturday|except_public_holiday,n:default,unique,scheduled_departure_candidate,19:00 - 23:30 For Mon to Sat only (Except Public Holidays),"# 00, 15, 30, 45 # Buses departing at 00 minute will stop at Postgraduate Hall 1",Buses departing at 00 minute will stop at Postgraduate Hall 1
n:22:45:b0,n,N Night Service,22:45,45,0,19:00–23:30,monday|tuesday|wednesday|thursday|friday|saturday|except_public_holiday,n:default,unique,scheduled_departure_candidate,19:00 - 23:30 For Mon to Sat only (Except Public Holidays),"# 00, 15, 30, 45 # Buses departing at 00 minute will stop at Postgraduate Hall 1",Buses departing at 00 minute will stop at Postgraduate Hall 1
n:23:00:b0,n,N Night Service,23:00,0,0,19:00–23:30,monday|tuesday|wednesday|thursday|friday|saturday|except_public_holiday,n:00-via-pgh1,unique,scheduled_departure_candidate,19:00 - 23:30 For Mon to Sat only (Except Public Holidays),"# 00, 15, 30, 45 # Buses departing at 00 minute will stop at Postgraduate Hall 1",Buses departing at 00 minute will stop at Postgraduate Hall 1
n:23:15:b0,n,N Night Service,23:15,15,0,19:00–23:30,monday|tuesday|wednesday|thursday|friday|saturday|except_public_holiday,n:default,unique,scheduled_departure_candidate,19:00 - 23:30 For Mon to Sat only (Except Public Holidays),"# 00, 15, 30, 45 # Buses departing at 00 minute will stop at Postgraduate Hall 1",Buses departing at 00 minute will stop at Postgraduate Hall 1
n:23:30:b0,n,N Night Service,23:30,30,0,19:00–23:30,monday|tuesday|wednesday|thursday|friday|saturday|except_public_holiday,n:default,unique,scheduled_departure_candidate,19:00 - 23:30 For Mon to Sat only (Except Public Holidays),"# 00, 15, 30, 45 # Buses departing at 00 minute will stop at Postgraduate Hall 1",Buses departing at 00 minute will stop at Postgraduate Hall 1
up:08:30:b0,up,Up,08:30,30,0,08:30–23:00,sunday|public_holiday|monday|tuesday|wednesday|thursday|friday|saturday,up:default,unique,scheduled_departure_candidate,08:30-23:00 For Mon to Sun & Public Holidays,"Every 00, 30 ＃Every Mon - Fri at 08:30-17:30 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5",Every Mon - Fri at 08:30-17:30 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5
up:09:00:b0,up,Up,09:00,0,0,08:30–23:00,sunday|public_holiday|monday|tuesday|wednesday|thursday|friday|saturday,up:default,unique,scheduled_departure_candidate,08:30-23:00 For Mon to Sun & Public Holidays,"Every 00, 30 ＃Every Mon - Fri at 08:30-17:30 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5",Every Mon - Fri at 08:30-17:30 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5
up:09:30:b0,up,Up,09:30,30,0,08:30–23:00,sunday|public_holiday|monday|tuesday|wednesday|thursday|friday|saturday,up:default,unique,scheduled_departure_candidate,08:30-23:00 For Mon to Sun & Public Holidays,"Every 00, 30 ＃Every Mon - Fri at 08:30-17:30 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5",Every Mon - Fri at 08:30-17:30 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5
up:10:00:b0,up,Up,10:00,0,0,08:30–23:00,sunday|public_holiday|monday|tuesday|wednesday|thursday|friday|saturday,up:default,unique,scheduled_departure_candidate,08:30-23:00 For Mon to Sun & Public Holidays,"Every 00, 30 ＃Every Mon - Fri at 08:30-17:30 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5",Every Mon - Fri at 08:30-17:30 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5
up:10:30:b0,up,Up,10:30,30,0,08:30–23:00,sunday|public_holiday|monday|tuesday|wednesday|thursday|friday|saturday,up:default,unique,scheduled_departure_candidate,08:30-23:00 For Mon to Sun & Public Holidays,"Every 00, 30 ＃Every Mon - Fri at 08:30-17:30 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5",Every Mon - Fri at 08:30-17:30 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5
up:11:00:b0,up,Up,11:00,0,0,08:30–23:00,sunday|public_holiday|monday|tuesday|wednesday|thursday|friday|saturday,up:default,unique,scheduled_departure_candidate,08:30-23:00 For Mon to Sun & Public Holidays,"Every 00, 30 ＃Every Mon - Fri at 08:30-17:30 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5",Every Mon - Fri at 08:30-17:30 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5
up:11:30:b0,up,Up,11:30,30,0,08:30–23:00,sunday|public_holiday|monday|tuesday|wednesday|thursday|friday|saturday,up:default,unique,scheduled_departure_candidate,08:30-23:00 For Mon to Sun & Public Holidays,"Every 00, 30 ＃Every Mon - Fri at 08:30-17:30 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5",Every Mon - Fri at 08:30-17:30 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5
up:12:00:b0,up,Up,12:00,0,0,08:30–23:00,sunday|public_holiday|monday|tuesday|wednesday|thursday|friday|saturday,up:default,unique,scheduled_departure_candidate,08:30-23:00 For Mon to Sun & Public Holidays,"Every 00, 30 ＃Every Mon - Fri at 08:30-17:30 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5",Every Mon - Fri at 08:30-17:30 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5
up:12:30:b0,up,Up,12:30,30,0,08:30–23:00,sunday|public_holiday|monday|tuesday|wednesday|thursday|friday|saturday,up:default,unique,scheduled_departure_candidate,08:30-23:00 For Mon to Sun & Public Holidays,"Every 00, 30 ＃Every Mon - Fri at 08:30-17:30 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5",Every Mon - Fri at 08:30-17:30 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5
up:13:00:b0,up,Up,13:00,0,0,08:30–23:00,sunday|public_holiday|monday|tuesday|wednesday|thursday|friday|saturday,up:default,unique,scheduled_departure_candidate,08:30-23:00 For Mon to Sun & Public Holidays,"Every 00, 30 ＃Every Mon - Fri at 08:30-17:30 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5",Every Mon - Fri at 08:30-17:30 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5
up:13:30:b0,up,Up,13:30,30,0,08:30–23:00,sunday|public_holiday|monday|tuesday|wednesday|thursday|friday|saturday,up:default,unique,scheduled_departure_candidate,08:30-23:00 For Mon to Sun & Public Holidays,"Every 00, 30 ＃Every Mon - Fri at 08:30-17:30 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5",Every Mon - Fri at 08:30-17:30 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5
up:14:00:b0,up,Up,14:00,0,0,08:30–23:00,sunday|public_holiday|monday|tuesday|wednesday|thursday|friday|saturday,up:default,unique,scheduled_departure_candidate,08:30-23:00 For Mon to Sun & Public Holidays,"Every 00, 30 ＃Every Mon - Fri at 08:30-17:30 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5",Every Mon - Fri at 08:30-17:30 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5
up:14:30:b0,up,Up,14:30,30,0,08:30–23:00,sunday|public_holiday|monday|tuesday|wednesday|thursday|friday|saturday,up:default,unique,scheduled_departure_candidate,08:30-23:00 For Mon to Sun & Public Holidays,"Every 00, 30 ＃Every Mon - Fri at 08:30-17:30 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5",Every Mon - Fri at 08:30-17:30 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5
up:15:00:b0,up,Up,15:00,0,0,08:30–23:00,sunday|public_holiday|monday|tuesday|wednesday|thursday|friday|saturday,up:default,unique,scheduled_departure_candidate,08:30-23:00 For Mon to Sun & Public Holidays,"Every 00, 30 ＃Every Mon - Fri at 08:30-17:30 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5",Every Mon - Fri at 08:30-17:30 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5
up:15:30:b0,up,Up,15:30,30,0,08:30–23:00,sunday|public_holiday|monday|tuesday|wednesday|thursday|friday|saturday,up:default,unique,scheduled_departure_candidate,08:30-23:00 For Mon to Sun & Public Holidays,"Every 00, 30 ＃Every Mon - Fri at 08:30-17:30 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5",Every Mon - Fri at 08:30-17:30 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5
up:16:00:b0,up,Up,16:00,0,0,08:30–23:00,sunday|public_holiday|monday|tuesday|wednesday|thursday|friday|saturday,up:default,unique,scheduled_departure_candidate,08:30-23:00 For Mon to Sun & Public Holidays,"Every 00, 30 ＃Every Mon - Fri at 08:30-17:30 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5",Every Mon - Fri at 08:30-17:30 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5
up:16:30:b0,up,Up,16:30,30,0,08:30–23:00,sunday|public_holiday|monday|tuesday|wednesday|thursday|friday|saturday,up:default,unique,scheduled_departure_candidate,08:30-23:00 For Mon to Sun & Public Holidays,"Every 00, 30 ＃Every Mon - Fri at 08:30-17:30 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5",Every Mon - Fri at 08:30-17:30 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5
up:17:00:b0,up,Up,17:00,0,0,08:30–23:00,sunday|public_holiday|monday|tuesday|wednesday|thursday|friday|saturday,up:default,unique,scheduled_departure_candidate,08:30-23:00 For Mon to Sun & Public Holidays,"Every 00, 30 ＃Every Mon - Fri at 08:30-17:30 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5",Every Mon - Fri at 08:30-17:30 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5
up:17:30:b0,up,Up,17:30,30,0,08:30–23:00,sunday|public_holiday|monday|tuesday|wednesday|thursday|friday|saturday,up:default,unique,scheduled_departure_candidate,08:30-23:00 For Mon to Sun & Public Holidays,"Every 00, 30 ＃Every Mon - Fri at 08:30-17:30 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5",Every Mon - Fri at 08:30-17:30 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5
up:18:00:b0,up,Up,18:00,0,0,08:30–23:00,sunday|public_holiday|monday|tuesday|wednesday|thursday|friday|saturday,up:default,unique,scheduled_departure_candidate,08:30-23:00 For Mon to Sun & Public Holidays,"Every 00, 30 ＃Every Mon - Fri at 08:30-17:30 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5",Every Mon - Fri at 08:30-17:30 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5
up:18:30:b0,up,Up,18:30,30,0,08:30–23:00,sunday|public_holiday|monday|tuesday|wednesday|thursday|friday|saturday,up:default,unique,scheduled_departure_candidate,08:30-23:00 For Mon to Sun & Public Holidays,"Every 00, 30 ＃Every Mon - Fri at 08:30-17:30 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5",Every Mon - Fri at 08:30-17:30 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5
up:19:00:b0,up,Up,19:00,0,0,08:30–23:00,sunday|public_holiday|monday|tuesday|wednesday|thursday|friday|saturday,up:default,unique,scheduled_departure_candidate,08:30-23:00 For Mon to Sun & Public Holidays,"Every 00, 30 ＃Every Mon - Fri at 08:30-17:30 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5",Every Mon - Fri at 08:30-17:30 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5
up:19:30:b0,up,Up,19:30,30,0,08:30–23:00,sunday|public_holiday|monday|tuesday|wednesday|thursday|friday|saturday,up:default,unique,scheduled_departure_candidate,08:30-23:00 For Mon to Sun & Public Holidays,"Every 00, 30 ＃Every Mon - Fri at 08:30-17:30 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5",Every Mon - Fri at 08:30-17:30 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5
up:20:00:b0,up,Up,20:00,0,0,08:30–23:00,sunday|public_holiday|monday|tuesday|wednesday|thursday|friday|saturday,up:default,unique,scheduled_departure_candidate,08:30-23:00 For Mon to Sun & Public Holidays,"Every 00, 30 ＃Every Mon - Fri at 08:30-17:30 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5",Every Mon - Fri at 08:30-17:30 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5
up:20:30:b0,up,Up,20:30,30,0,08:30–23:00,sunday|public_holiday|monday|tuesday|wednesday|thursday|friday|saturday,up:default,unique,scheduled_departure_candidate,08:30-23:00 For Mon to Sun & Public Holidays,"Every 00, 30 ＃Every Mon - Fri at 08:30-17:30 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5",Every Mon - Fri at 08:30-17:30 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5
up:21:00:b0,up,Up,21:00,0,0,08:30–23:00,sunday|public_holiday|monday|tuesday|wednesday|thursday|friday|saturday,up:default,unique,scheduled_departure_candidate,08:30-23:00 For Mon to Sun & Public Holidays,"Every 00, 30 ＃Every Mon - Fri at 08:30-17:30 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5",Every Mon - Fri at 08:30-17:30 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5
up:21:30:b0,up,Up,21:30,30,0,08:30–23:00,sunday|public_holiday|monday|tuesday|wednesday|thursday|friday|saturday,up:default,unique,scheduled_departure_candidate,08:30-23:00 For Mon to Sun & Public Holidays,"Every 00, 30 ＃Every Mon - Fri at 08:30-17:30 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5",Every Mon - Fri at 08:30-17:30 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5
up:22:00:b0,up,Up,22:00,0,0,08:30–23:00,sunday|public_holiday|monday|tuesday|wednesday|thursday|friday|saturday,up:default,unique,scheduled_departure_candidate,08:30-23:00 For Mon to Sun & Public Holidays,"Every 00, 30 ＃Every Mon - Fri at 08:30-17:30 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5",Every Mon - Fri at 08:30-17:30 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5
up:22:30:b0,up,Up,22:30,30,0,08:30–23:00,sunday|public_holiday|monday|tuesday|wednesday|thursday|friday|saturday,up:default,unique,scheduled_departure_candidate,08:30-23:00 For Mon to Sun & Public Holidays,"Every 00, 30 ＃Every Mon - Fri at 08:30-17:30 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5",Every Mon - Fri at 08:30-17:30 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5
up:23:00:b0,up,Up,23:00,0,0,08:30–23:00,sunday|public_holiday|monday|tuesday|wednesday|thursday|friday|saturday,up:default,unique,scheduled_departure_candidate,08:30-23:00 For Mon to Sun & Public Holidays,"Every 00, 30 ＃Every Mon - Fri at 08:30-17:30 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5",Every Mon - Fri at 08:30-17:30 will stop at University Health Centre (Except Public/University Holidays) Fare $5.5
